Plot,Aleurodiscus amorphus (Fries 1828) Schroeter 1888,Amphinema byssoides (Fries 1821) J.Eriksson 1958,Amylostereum areolatum (Fries) Boidin 1958,Amylostereum chailletii (Fries 1828) Boidin 1958,Antrodia heteromorpha (Fries: Fries 1821) Donk 1961,Antrodia serialis (Fries 1821) Donk 1966,Antrodiella citrinella,Antrodiella hoehnelii (Bresadola 1912),Antrodiella parasitica Vampola 1991,Antrodiella semisupina (Berkeley & Courtis 1872) Ryvarden 1980,Ascodichaena rugosa Butin,Ascotremella faginea (Peck) Seaver,Athelia acrospora,Athelia alnicola (Bourdot & Galzin),Athelia decipiens (von Hoehnel & Litschauer) J.Eriksson,Athelia epiphylla Persoon 1822,Athelia fibulata M.P.Christiansen,Athelia nivea,Athelia ovata,Athelia salicum Persoon,Athelopsis glaucina,Athelopsis subinconspicua (Litschauer),Basidiodendron caesiocinereum,Basidiodendron eyrei (Wakef.) Luck-Allen,Bertia moriformis (Tode; Fries) de Notaris 1846,Bisporella citrina (Batsch 1789: Fries) Korf & Carpenter,Bjerkandera adusta (Willdenow 1787: Fries 1821) Karsten 1879,Bjerkandera fumosa (Persoon 1801: Fries 1821) Karsten 1879,Boidinia furfuracea,Bondarzewia mesenterica (Schaeffer) Kreisel,Botryobasidium aureum Parmasto 1965,Botryobasidium botryosum (Bresadola 1903) Eriksson 1958,Botryobasidium candicans Eriksson 1958,Botryobasidium conspersum Eriksson 1958,Botryobasidium intertextum (Schw.),Botryobasidium laeve (Eriksson) Parmasto,Botryobasidium medium Eriksson 1958,Botryobasidium obtusisporum Eriksson 1958,Botryobasidium subcoronatum (von Hoehnel & Litschauer) Donk,Botryohypochnus isabellinus (Fries) Eriksson,Bulgaria inquinans (Persoon) Fries,Calocera cornea (Batsch: Fries) Fries,Calocera furcata (Fries) Fries,Calocera viscosa (Persoon: Fries) Fries,Camarops tubulina (Alb.& Schw.: Fries) Shear,Ceraceomyces eludens,Ceraceomyces microsporus,Ceraceomyces serpens,Ceriporia excelsa (Lundell 1940) Parmasto 1959,Ceriporia reticulata (Hoffman 1795: Fries 1821) Domanski 1963,Cinereomyces lindbladii (Berkeley),Climacocystis borealis (Fries 1821) Kotlaba & Pouzar 1958,Columnocystis abietina (Fries 1821) Pouzar 1959,Coniophora arida (Fries) Karsten,Coniophora olivacea (Fries: Fries) Karsten,Coniophora puteana (Schumacher: Fries) Karsten,Cristinia helvetica (Persoon 18125) Parmasto 1978,Cristinia rhenana,Cylindrobasidium laeve (Persoon: Fries) Chamuris,Dacryobolus sudans,Dacryomyces capitatus Schweiniz,Dacryomyces stillatus Nees: Fries,Datronia mollis (Sommerfelt: Fries) Donk,Dentipellis fragilis (Persoon: Fries) Donk 1962,Diatrype disciformis (Hoffm.:Fr.)Fr.,Diatrype stigma (Hoffm.: Fries) Fries,Ditiola peziziformis (Leveille) Reid,Exidia pithya Albertini & Schweiniz: Fries,Exidia plana (Wiggers: Schleicher 1821) Donk,Exidia saccharina Albertini & Schweiniz: Fries,Exidiopsis calcea (Pers.:St.Amans) Wells,Fomes fomentarius (Linnaeus 1753: Fries 1821) Kickx 1867,Fomitopsis pinicola (Swartz 1810: Fries 1821) Karsten 1889,Ganoderma lipsiense (Batsch) Atkinson,Globulicium hiemale (Laurila) Hjortstam 1973,Gloeocystidiellum citrinum (Pers.) Donk,Gloeocystidiellum furfuracea (Bresadola 1900) Donk 1956,Gloeocystidiellum karstenii (Bourdot & Galzin) Donk,Gloeocystidiellum ochraceum (Fries 1821) Donk 1956,Gloeocystidiellum porosum (Berkeley & Curtis 1879) Donk 1931,Gloeophyllum abietinum (Bulliard 1789: Fries 1821) Karsten 1882,Gloeophyllum odoratum (Wulfen 1788: Fries 1821) Imazeki 1943,Gloeophyllum sepiarium (Wulfen 1786: Fries 1821) Karsten 1879,Grandinia abieticola,Grandinia alutacea (Fries) Eriksson,Grandinia alutaria (Burt),Grandinia aspera Fries 1874,Grandinia breviseta (Karsten),Grandinia floccosa (Bourdot & Galzin),Grandinia hastata (Litschauer),Grandinia nespori (Bresadola) Cejp,Grandinia pallidula (Bresadola),Grandinia spathulata (Schrader:Fr.),Grandinia subalutacea (Karsten),Hapalopilus rutilans (Persoon 1798: Fries 1821:363) Karsten,Hericium flagellum (Scopuli) Persoon,Heterobasidion annosum (Fries 1821) Brefeld 1888,Hymenochaete carpatica Pilat 1930,Hymenochaete cinnamomea (Persoon: Fries) Bresadola,Hymenochaete cruenta (Persoon: Fries) Donk,Hymenochaete fuliginosa (Persoon) Bresadola,Hymenochaete tabacina (Sowerby: Fries),Hyphoderma argillaceum (Bresadola 1898) Donk 1957,Hyphoderma definitum (Jackson) Donk,Hyphoderma macedonicum (Litschauer 1938) Donk 1957,Hyphoderma mutatum (Peck 1890) Donk 1957,Hyphoderma nemorale K.H.Larsson ined.,Hyphoderma obtusiforme,Hyphoderma pallidum (Bresadola 1898) Donk 1957,Hyphoderma praetermissum (Karsten 1889) Eriksson & Strid 1975,Hyphoderma puberum (Fries 1828) Wallroth 1833,Hyphoderma radula (Fries 1821) Donk 1957,Hyphoderma roseocremeum (Bresadola 1905) Donk 1957,Hyphoderma setigerum (Fries 1828) Donk 1957,Hyphoderma subdefinitum Eriksson & Strid 1975,Hypochnicium eichleri (Bresadola 1902) Eriksson & Ryvarden 1976,Hypochnicium geogenium (Bresadola 1903) Eriksson 1958,Hypochnicium lundellii (Bourdot) Erikssson,Hypochnicium polonense (Bresadola 1903) Strid 1975,Hypochnicium sphaerosporum (von Hoehnel & Litschauer 1906) Eriksson 1958,Hypochnicium subrigescens,Hypocrea pulvinata Fuckel,Hypocrea rufa (Persoon: Fries) Fries,Hypoxylon cohaerens (Persoon: Fries) Fries 1849,Hypoxylon fragiforme (Persoon: Fries) Kickx 1835,Hypoxylon fuscum (Persoon: Fries) Fries,Hypoxylon moravicum Pouzar 1972,Hypoxylon multiforme (Fries) Fries,Hypoxylon rubiginosum (Persoon: Fries) Fries,Hypoxylon serpens (Persoon: Fries) Fries 1849,Inonotus hastifer Pouzar 1981,Inonotus nodulosus (Fries 1838) Karsten 1882,Irpex lacteus (Fries 1818: Fries 1821) Fries 1828,Ischnoderma benzoinum (Wahlenberg 1826: Fries 1826) Karsten 1881,Jaapia ochroleuca (Bresadola ap.Brinkmann 1898) Nannfelt & Eriksson 19153,Laeticorticium roseum (Fries 18211) Donk 1956,Laxitextum bicolor (Persoon 1801: Fries 1821) Lentz 1955,Lentinellus castoreus (Fries) Konrad & Maublanc,Lentinus adhaerens (Albertini & von Schweiniz: Fries) Fries,Lenzites betulinus (Linnaeus: Fries) Fries,Leptoporus mollis (Persoon 1795: Fries 1821),Leptosporomyces galzinii (Bourdot 1910) Juelich 1972,Leptosporomyces mutabilis (Bresadola 1892) Krieglsteiner 1991,Leptosporomyces rankiaerii (Christiansen 1960) Juelich 1972,Leptosporomyces roseus Juelich 1972,Leucogyrophana mollusca (Fries 1821) Pouzar 1958,Leucogyrophana subillaqueata,Melanamphora spinifera (Wallr.) Laflamme,Meripilus giganteus (Persoon 1821: Fries 1821) Karsten 1882,Merismodes anomalus (Persoon: Fries) Singer,Oligoporus ptychogaster (C.A.Ludwig 1880) Donk 1933,Oligoporus rennyi (Berkeley & Broome 1871) Donk 1971,Ombrophila pura (Persoon: Fries) Baral in Baral & Krglst.,Osteina obducta (Berkeley 1845) Donk,Oxyporus populinus (Schumacher 1903: Fries 1821) Donk 1933,Peniophora cinerea (Persoon: Fries 1821) Cooke 1889,Peniophora incarnata (Persoon: Fries 1821) Karsten 1889,Peniophora limitata (Chaillet: Fries 1828) Cooke 1879,Peniophora pithya (Persoon 1822) Eriksson 1950,Phaeolus spadiceus (Persoon: Fries) Rauschert,Phanerochaete calotricha (Karsten 1888) Eriksson & Ryvarden 1978,Phanerochaete laevis (Persoon: Fries 1821) Eriksson & Ryvarden 1978,Phanerochaete sanguinea (Fries 1828) Pouzar 1973,Phanerochaete sordida (Karsten 1882) Eriksson & Ryvarden 1978,Phanerochaete tuberculata (Karsten 1896) Parmasto 1968,Phanerochaete velutina (De Candolle: Fries 1828) Karsten 1898,Phellinus chrysoloma (Fries) Donk,Phellinus hartigii (Allescher & Schnabl) Bondarzew,Phellinus nigrolimitatus (Romell) Bourdot & Galzin,Phellinus viticola (Schweiniz in Fries 1828) Donk 1966,Phlebia centrifuga Karsten 1881,Phlebia cremeo-alutacea (Parmasto 1968) Eriksson & Hjortstam 1977,Phlebia livida (Persoon: Fries 1821) Bresadola 1897,Phlebia merismoides (Fries 1818) Fries 1821,Phlebia rufa (Persoon: Fries 1821) Christiansen 1960,Phlebiella allantospora (Oberwinkler 1965) Larsson & Hjortstam 1987,Phlebiella grisella (Bourd.)Larss.& Hjortst.,Phlebiella pseudotsugae (Burt 1926) Larssen & Hjortstam 1987,Phlebiella tulasnelloidea (v.H�hnel & Litschauer 1908) Oberwinkler 1977,Phlebiella vaga (Fries 1821) Karsten 1890,Phlebiopsis gigantea (Fries 1821) Juelich 1978,Phleogena faginea (Fries: Fries) Link,Physisporinus sanguinolentus (Alb.& Schw.1805: Fries 1821) Pilat 19140,Physisporinus vitreus (Persoon 1795: Fries 1821) Karsten 1889,Piloderma byssinum (Karsten 1884) Juelich 1969,Piloderma croceum Eriksson & Hjortstam 1981,Piloderma sphaerosporum Juelich,Piptoporus betulinus (Bulliard 1787: Fries 1821) Karsten 1881,Polydesmia pruinosa (Jerdon in Berk. & Br.) Boudier,Polyporus brumalis Persoon 1794: Fries 1821,Polyporus ciliatus Fries 1821,Polyporus leptocephalus (Jacquin) Fries,Pseudohydnum gelatinosum (Scopuli: Fries) Karsten,Pseudotomentella flavovirens,Pycnoporellus fulgens (Fries 1852) Donk 1971,Pycnoporus cinnabarinus (Jacquin 1776: Fries 1821) Karsten 1881,Radulomyces confluens (Fries 1821) Christiansen 1960,Resinicium bicolor (Albertini & Schweiniz 1815: Fries 1821) Parmasto 1968,Resinicium furfuraceum (Bresadola) Parmasto,Rigidoporus nigrescens (Bresadola) Donk,Schizophyllum commune Fries: Fries,Schizopora flavipora (Cooke 1886) Ryvarden 1985,Schizopora paradoxa (Schrader 1821: Fries 1828) Donk 1967,Scopuloides rimosa (Cooke) Juelich ss. lat.,Scytinostroma odoratum (Fries: Fries) Donk,Sebacina dimitica Oberwinkler,Serpula himantioides (Fr.)Karst.,Sistotrema brinkmannii (Bresadola 1903) Eriksson 1948,Sistotrema coroniferum (von Hoehnel & Litschauer 1907) Donk 1956,Sistotrema oblongisporum Christiansen & Hauerslev 1960,Sistotrema octosporum (Schroeter) Hallenberg,Sistotrema pistilliferum,Sistotremastrum niveocremeum (v. H�hnel & Litsch. 1908) Eriksson 1958,Skeletocutis amorpha (Fries 1821) Kotlaba & Pouzar 1958,Skeletocutis carneogrisea David 1982,Skeletocutis nivea (Junghuhn 1839) Keller 1979,Sparassis brevipes Krombholz,Spongiporus balsameus (Peck) David,Spongiporus caesius (Schrader: Fries) David,Spongiporus fragilis (Fries) David,Spongiporus guttulatus (Peck 1888) David,Spongiporus stipticus (Persoon: Fries) David,Spongiporus subcaesius (David) David,Spongiporus undosus (Peck) David,Steccherinum bourdotii Saliba & David,Steccherinum fimbriatum (Persoon: Fries 1821) Eriksson 1958,Steccherinum ochraceum (Persoon: Fries) Gray,Stereum hirsutum (Willdenow: Fries 1821) Gray 1821,Stereum rameale (Persoon) Fries,Stereum rugosum (Persoon: Fries 1821) Fries 1838,Stereum sanguinolentum (Albertini & Schweiniz: Fries 1821) Fries 1838,Stereum subtomentosum Pouzar,Stigmatolemma urceolatum (Wallr.:Fr.)Donk,Subulicystidium longisporum (Patouillard 1894) Parmasto 1968,Thelephora terrestris Ehr.ex Willdenow: Fries,Tomentella sublilacina (Ellis & Holway 1887) Wakefield 1960,Tomentellopsis zygodesmoides (Ellis 1882) Hjortstam 1974,Trametes gibbosa (Persoon 1801) Fries 1838,Trametes hirsuta (Wulfen 1788: Fries 1821) Pilat 1939,Trametes pubescens (Schumacher 1803: Fries 1821) Pilat 1939,Trametes versicolor (Linnaeus 1753: Fries 1821) Pilat 1936,Trechispora byssinella (Bourdot) Liberta,Trechispora farinacea (Persoon 1801: Fries) Liberta 1966,Trechispora hymenocystis,Trechispora microspora (Karsten 1889) Liberta 1966,Trechispora mollusca (Persoon 1801: Fries 1821) Liberta 1973,Trechispora nivea (Pers.: Fr.) K.H.Larsson,Trechispora stevensonii (Berk.& Br.) K.H.Larss.,Trechispora subsphaerospora (Litschauer 1928) Liberta 1966,Tremella encephala Persoon: Persoon,Tremella foliacea (Persoon: Gray) Persoon 1822,Trichaptum abietinum (Dickson 1793: Fries 1821) Ryvarden 1972,Tubulicrinis accedens (Bourdot & Galzin 1913) Donk 1956,Tubulicrinis borealis Eriksson,Tubulicrinis gracillimus (Ell.& Ev.: Rog.& Jacks.) Cunnigham 1963,Tubulicrinis subulatus (Bourdot & Galzin 1913) Donk 1956,Tulasnella albida Bourdot & Galzin,Tulasnella allantospora Wakefield & Pearson,Tulasnella eichleriana Bresadola,Tulasnella subglobispora,Tulasnella violea,Tylospora asterophora (Bonorden 1851) Donk 1960,Tylospora fibrillosa (Burt 1916) Donk 1960,Ustulina deusta (Hoffmann: Fries) Lind 1913,Uthatobasidium fusisporum (Schroeter 1888) Donk 1956,Vesiculomyces citrinus,Vuilleminia comedens (Nees: Fries) Maire 1902,Xylaria hypoxylon,Xylaria longipes (Nitschke) Dennis
T2_32,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2_33,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2_34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T2_35,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
T2_36,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2_37,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2_38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
T2_39,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2_4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
T2_40,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2_41,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2_42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
T2_43,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
